id,state,rto,maker,count,car_brand_match
167291,Tamil Nadu,THANJAVUR RTO,BGAUSS AUTO PRIVATE LIMITED,63,
167297,Tamil Nadu,THANJAVUR RTO,BYD INDIA PRIVATE LIMITED,4,
167302,Tamil Nadu,THANJAVUR RTO,CHATELEC VEHICLES INDIA LTD,6,
167309,Tamil Nadu,THANJAVUR RTO,DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,279,
167310,Tamil Nadu,THANJAVUR RTO,DAO EVTECH PRIVATE LIMITED,9,
167311,Tamil Nadu,THANJAVUR RTO,DODGE MOTORS,7,
167312,Tamil Nadu,THANJAVUR RTO,DUCATI MOTOR HOLDING S.P.A,4,
167313,Tamil Nadu,THANJAVUR RTO,EICHER MOTORS LTD,284,
167319,Tamil Nadu,THANJAVUR RTO,ESCORTS CONSTRUCTION EQUIPMENT LTD,527,
167321,Tamil Nadu,THANJAVUR RTO,ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT),25,
167323,Tamil Nadu,THANJAVUR RTO,ESCORTS R&D CENTRE,43,
167327,Tamil Nadu,THANJAVUR RTO,FORD INDIA PVT LTD,1426,Ford
167328,Tamil Nadu,THANJAVUR RTO,GAJARAJ AND COMPANY,3,
167329,Tamil Nadu,THANJAVUR RTO,GAURA ELECTRIC VEHICLES PVT LTD,30,
167331,Tamil Nadu,THANJAVUR RTO,GLOBAL AUTOMOBILES PVT LTD,3,
167345,Tamil Nadu,THANJAVUR RTO,HINDUSTAN MOTOR CORPORATION,35,
167347,Tamil Nadu,THANJAVUR RTO,HINDUSTAN MOTORS LTD,4,
167349,Tamil Nadu,THANJAVUR RTO,HOLLAND TRACTORS PVT LTD,3,
167357,Tamil Nadu,THANJAVUR RTO,INDIRA STEEL INDUSTRIES,7,
167360,Tamil Nadu,THANJAVUR RTO,INTERNATIONAL CARS & MOTORS LTD,5,
167367,Tamil Nadu,THANJAVUR RTO,JCB INDIA LTD,146,
167374,Tamil Nadu,THANJAVUR RTO,KIA INDIA PRIVATE LIMITED,905,Kia
167377,Tamil Nadu,THANJAVUR RTO,KLB KOMAKI PVT LTD,10,
167381,Tamil Nadu,THANJAVUR RTO,LAKSHMI AGRO INDUSTRIES,4,
167384,Tamil Nadu,THANJAVUR RTO,LML LIMITED,45,
167388,Tamil Nadu,THANJAVUR RTO,MAHARASTRA SCOOTER LIMITED,3,
167391,Tamil Nadu,THANJAVUR RTO,MAHINDRA LAST MILE MOBILITY LTD,100,Mahindra
167397,Tamil Nadu,THANJAVUR RTO,MAHINDRA RENAULT PVT.LTD.,27,Mahindra
167402,Tamil Nadu,THANJAVUR RTO,MAN TRUCKS INDIA PVT. LTD.,9,
167415,Tamil Nadu,THANJAVUR RTO,OMEGA CONST. EQUIPT. PVT. LTD.,43,
167420,Tamil Nadu,THANJAVUR RTO,ORPI MOTORS,12,
167424,Tamil Nadu,THANJAVUR RTO,PIAGGIO VEHICLES PVT LTD,3214,
167428,Tamil Nadu,THANJAVUR RTO,PREMIER LTD,96,
167439,Tamil Nadu,THANJAVUR RTO,R.K.TRAILORS,3,
167440,Tamil Nadu,THANJAVUR RTO,ROADSTER AUTOMOBILES PVT. LTD,3,
167444,Tamil Nadu,THANJAVUR RTO,SAKTHI ENGG WORKS             ,3,
167448,Tamil Nadu,THANJAVUR RTO,SARAVANA TRAILER,5,
167450,Tamil Nadu,THANJAVUR RTO,SCOOTERS INDIA LTD,23,
167470,Tamil Nadu,THANJAVUR RTO,S J TRAILORS,3,
167472,Tamil Nadu,THANJAVUR RTO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,443,Volkswagen
167473,Tamil Nadu,THANJAVUR RTO,SLN ENGINEERING  WORKS,10,
167481,Tamil Nadu,THANJAVUR RTO,STELLANTIS AUTOMOBILES INDIA PVT LTD,20,
167499,Tamil Nadu,THANJAVUR RTO,THE TRUE SAI WORKS,18,
167511,Tamil Nadu,THANJAVUR RTO,VIJAY SUPER MAKERS LTD,11,
167513,Tamil Nadu,THANJAVUR RTO,VISHWAS TRAILER WELD WORK,9,
167521,Tamil Nadu,THANJAVUR RTO,WUXI SAIGE ELECTRIC (IMPORTER: DELTA AUTOCORP LLP),16,
167522,Tamil Nadu,THANJAVUR RTO,WUXI TOURWE (IMPORTER: GOREEN E-MOBILITY),4,
167530,Tamil Nadu,THENI RTO,ALTIGREEN PROPULSION LABS PVT LTD,3,
167534,Tamil Nadu,THENI RTO,ANAMALAI TRACTOR,347,
167537,Tamil Nadu,THENI RTO,ANDAVAR INDUSTRIES            ,5,
167539,Tamil Nadu,THENI RTO,A P TRAILERS,11,
167542,Tamil Nadu,THENI RTO,ARS ENGINEERING WORKS,3,
167543,Tamil Nadu,THENI RTO,ARUL MOTORS,263,
167551,Tamil Nadu,THENI RTO,BAJAJ TEMPO LIMITED,435,
167569,Tamil Nadu,THENI RTO,CNH INDUSTRIAL (INDIA) PVT LTD,174,
167577,Tamil Nadu,THENI RTO,ELTHOR ENERGY PRIVATE LIMITED,4,
167580,Tamil Nadu,THENI RTO,ESCORTS CONSTRUCTION EQUIPMENT LTD,221,
167582,Tamil Nadu,THENI RTO,ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT),11,
167583,Tamil Nadu,THENI RTO,ESCORTS LTD,5,
167586,Tamil Nadu,THENI RTO,FORCE MOTORS LIMITED,331,
167587,Tamil Nadu,THENI RTO,FORD INDIA PVT LTD,686,Ford
167591,Tamil Nadu,THENI RTO,GLOBAL AUTOMOBILES PVT LTD,3,
167599,Tamil Nadu,THENI RTO,HERO ELECTRIC VEHICLES PVT. LTD,5,
167600,Tamil Nadu,THENI RTO,HERO HONDA MOTORS  LTD,14376,Honda
167602,Tamil Nadu,THENI RTO,HINDUSTAN MOTOR CORPORATION,9,
167603,Tamil Nadu,THENI RTO,HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,289,
167609,Tamil Nadu,THENI RTO,IDEAL JAWA INDIA PVT LTD,4,
167612,Tamil Nadu,THENI RTO,INDIA YAMAHA MOTOR PVT LTD,14325,
167614,Tamil Nadu,THENI RTO,INTERNATIONAL TRACTORS LIMITED,139,
167615,Tamil Nadu,THENI RTO,ISUZU MOTORS INDIA PVT LTD,53,Isuzu
167616,Tamil Nadu,THENI RTO,IVOOMI INNOVATION PVT LTD,3,
167617,Tamil Nadu,THENI RTO,JAGUAR LAND ROVER INDIA LIMITED,7,
167623,Tamil Nadu,THENI RTO,JITENDRA NEW EV-TECH PVT. LTD,23,
167624,Tamil Nadu,THENI RTO,JOHN DEERE INDIA  PVT LTD(TRACTOR DEVISION),386,
167635,Tamil Nadu,THENI RTO,LINK AGRO ENGINEERING WORKS,21,
167651,Tamil Nadu,THENI RTO,MAN TRUCKS INDIA PVT. LTD.,6,
167656,Tamil Nadu,THENI RTO,MERCEDES-BENZ INDIA PVT LTD,48,Mercedes-Benz
167659,Tamil Nadu,THENI RTO,M/S SCHWING STETTER (INDIA) PRIVATE LIMITED,8,
167660,Tamil Nadu,THENI RTO,MULLAI INDUSTRIES,4,
167663,Tamil Nadu,THENI RTO,NATIONAL INDUSTRIES,118,
167665,Tamil Nadu,THENI RTO,NIRMA  ENTERPRISES,5,
167670,Tamil Nadu,THENI RTO,OLA ELECTRIC TECHNOLOGIES PVT LTD,459,
167678,Tamil Nadu,THENI RTO,PAL DIESAL PVT LTD,3,
167682,Tamil Nadu,THENI RTO,PREMIER LTD,39,
167684,Tamil Nadu,THENI RTO,PUR ENERGY PVT LTD,11,
167692,Tamil Nadu,THENI RTO,RENAULT INDIA PVT LTD,649,Renault
167695,Tamil Nadu,THENI RTO,ROYAL-ENFIELD (UNIT OF EICHER LTD),4662,
167699,Tamil Nadu,THENI RTO,SHRI ARUPADAYAN TRAILERS,96,
167704,Tamil Nadu,THENI RTO,SHRI KOWMARI FARM EQUIPMENTS,3,
167708,Tamil Nadu,THENI RTO,SHRI MARUTHI FARM SERVICES,7,
167712,Tamil Nadu,THENI RTO,SHRI SIVASAKTHI TRAILERS,35,
167731,Tamil Nadu,THENI RTO,SWARAJ AUTOMOTIVES LTD,10,
167738,Tamil Nadu,THENI RTO,TELCO LTD,11,
167739,Tamil Nadu,THENI RTO,THE TRUE SAI WORKS,3,
167740,Tamil Nadu,THENI RTO,TI CLEAN MOBILITY PVT LTD,11,
167743,Tamil Nadu,THENI RTO,TRIUMPH MOTORCYCLES (INDIA) PVT LTD,4,
167746,Tamil Nadu,THENI RTO,ULAVAN AGRO INDUSTIRES,3,
167747,Tamil Nadu,THENI RTO,USHA ENGINEERNG CO,4,
167749,Tamil Nadu,THENI RTO,VE COMMERCIAL VEHICLES LTD,208,
167760,Tamil Nadu,THENI RTO,WIRTGEN INDIA PVT LTD,9,
167764,Tamil Nadu,THIRUCHENDUR RTO,AMMANN INDIA PVT LTD,3,
167767,Tamil Nadu,THIRUCHENDUR RTO,ANAMALAI TRACTOR,215,
167769,Tamil Nadu,THIRUCHENDUR RTO,ANBU TRAILERS,21,
167775,Tamil Nadu,THIRUCHENDUR RTO,ASHOK LEYLAND LTD,2163,
167777,Tamil Nadu,THIRUCHENDUR RTO,ATHER ENERGY LTD,195,
167792,Tamil Nadu,THIRUCHENDUR RTO,CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD,13,
167800,Tamil Nadu,THIRUCHENDUR RTO,DAIMLER CHRYSLER INDIA PVT LTD,3,
167802,Tamil Nadu,THIRUCHENDUR RTO,EICHER MOTORS LTD,116,
167808,Tamil Nadu,THIRUCHENDUR RTO,ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT),17,
167816,Tamil Nadu,THIRUCHENDUR RTO,GREENETICS INDUSTRIES PVT LTD,61,
167825,Tamil Nadu,THIRUCHENDUR RTO,HMT LIMITED,9,
167826,Tamil Nadu,THIRUCHENDUR RTO,HONDA CARS INDIA LTD,464,Honda
167833,Tamil Nadu,THIRUCHENDUR RTO,INDO FARM EQUIPMENT LIMITED,4,
167837,Tamil Nadu,THIRUCHENDUR RTO,JAYANTHI NATHAR AGRO CENTRE,8,
167852,Tamil Nadu,THIRUCHENDUR RTO,LECTRIX E VEHICLES PVT LTD,51,
167854,Tamil Nadu,THIRUCHENDUR RTO,LML LIMITED,14,
167863,Tamil Nadu,THIRUCHENDUR RTO,MAHINDRA NISSAN ALLWYN LTD.,8,Mahindra
167864,Tamil Nadu,THIRUCHENDUR RTO,MAHINDRA RENAULT PVT.LTD.,9,Mahindra
167868,Tamil Nadu,THIRUCHENDUR RTO,MARUTI SUZUKI INDIA LTD,10114,Maruti
167875,Tamil Nadu,THIRUCHENDUR RTO,MUTHUR AGRO ENGINEERING WORKS,43,
167876,Tamil Nadu,THIRUCHENDUR RTO,NILA INDUSTRIES,5,
167879,Tamil Nadu,THIRUCHENDUR RTO,OLA ELECTRIC TECHNOLOGIES PVT LTD,129,
167881,Tamil Nadu,THIRUCHENDUR RTO,OMEGA SEIKI PVT LTD,18,
167890,Tamil Nadu,THIRUCHENDUR RTO,PRIYAM INDUSTRIES AND ENGINEERING PVT LTD,3,
167894,Tamil Nadu,THIRUCHENDUR RTO,REEP INDUSTRIES PVT LTD,98,
167896,Tamil Nadu,THIRUCHENDUR RTO,REVOLT INTELLICORP PVT LTD,67,
167909,Tamil Nadu,THIRUCHENDUR RTO,SKODA AUTO INDIA PVT LTD,119,Skoda
167912,Tamil Nadu,THIRUCHENDUR RTO,S.M. LTD.,5,
167926,Tamil Nadu,THIRUCHENDUR RTO,TATA PASSENGER ELECTRIC MOBILITY LTD,32,Tata
167929,Tamil Nadu,THIRUCHENDUR RTO,TI CLEAN MOBILITY PVT LTD,27,
167935,Tamil Nadu,THIRUCHENDUR RTO,VE COMMERCIAL VEHICLES LTD,332,
167936,Tamil Nadu,THIRUCHENDUR RTO,VIJAY SUPER MAKERS LTD,21,
167938,Tamil Nadu,THIRUCHENDUR RTO,V.S.T. TILLERS TRACTORS LIMITED,64,
167939,Tamil Nadu,THIRUCHENDUR RTO,WARDWIZARD INNOVATIONS & MOBILITY LIMITED,8,
167948,Tamil Nadu,THIRUKALUKUNTRAM UO,ARJUN MOTORS PVT LTD,3,
167961,Tamil Nadu,THIRUKALUKUNTRAM UO,BYD INDIA PRIVATE LIMITED,5,
167964,Tamil Nadu,THIRUKALUKUNTRAM UO,CHERAN TRAILERS,5,
167975,Tamil Nadu,THIRUKALUKUNTRAM UO,ESCORTS LTD,11,
167980,Tamil Nadu,THIRUKALUKUNTRAM UO,GAURA ELECTRIC VEHICLES PVT LTD,3,
167987,Tamil Nadu,THIRUKALUKUNTRAM UO,HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,18,
167989,Tamil Nadu,THIRUKALUKUNTRAM UO,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,9393,Honda
167995,Tamil Nadu,THIRUKALUKUNTRAM UO,JAGUAR LAND ROVER INDIA LIMITED,4,
167997,Tamil Nadu,THIRUKALUKUNTRAM UO,JCB INDIA LTD,52,
167998,Tamil Nadu,THIRUKALUKUNTRAM UO,JITENDRA NEW EV-TECH PVT. LTD,5,
168002,Tamil Nadu,THIRUKALUKUNTRAM UO,KIA INDIA PRIVATE LIMITED,267,Kia
168010,Tamil Nadu,THIRUKALUKUNTRAM UO,MAHINDRA & MAHINDRA LIMITED (TRACTOR),58,Mahindra
168011,Tamil Nadu,THIRUKALUKUNTRAM UO,MAHINDRA NAVISTAR  AUTOMOTIVES LTD,36,Mahindra
168013,Tamil Nadu,THIRUKALUKUNTRAM UO,MARUTI SUZUKI INDIA LTD,3428,Maruti
168025,Tamil Nadu,THIRUKALUKUNTRAM UO,PUR ENERGY PVT LTD,162,
168032,Tamil Nadu,THIRUKALUKUNTRAM UO,SIMPLEENERGY PVT LTD,6,
168039,Tamil Nadu,THIRUKALUKUNTRAM UO,SWARAJ AUTOMOTIVES LTD,6,
168046,Tamil Nadu,THIRUKALUKUNTRAM UO,TVS MOTOR COMPANY LTD,16933,
168047,Tamil Nadu,THIRUKALUKUNTRAM UO,VE COMMERCIAL VEHICLES LTD,226,
168049,Tamil Nadu,THIRUKALUKUNTRAM UO,VOLVO CE INDIA PRIVATE LIMITED,3,Volvo
168054,Tamil Nadu,THIRUMANGALAM  UO,AJAX ENGINEERING LTD,18,
168079,Tamil Nadu,THIRUMANGALAM  UO,CASE EQUIPMENT PRIVATE LTD,7,
168080,Tamil Nadu,THIRUMANGALAM  UO,CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD,7,
168089,Tamil Nadu,THIRUMANGALAM  UO,EICHER MOTORS LTD,143,
168094,Tamil Nadu,THIRUMANGALAM  UO,ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),95,
168104,Tamil Nadu,THIRUMANGALAM  UO,H-D MOTOR COMPANY INDIA PVT LTD,6,
168110,Tamil Nadu,THIRUMANGALAM  UO,HONDA CARS INDIA LTD,294,Honda
168123,Tamil Nadu,THIRUMANGALAM  UO,JYOTI INDUSTRIES,272,
168126,Tamil Nadu,THIRUMANGALAM  UO,KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,207,
168129,Tamil Nadu,THIRUMANGALAM  UO,LECTRIX E VEHICLES PVT LTD,4,
168131,Tamil Nadu,THIRUMANGALAM  UO,MAHINDRA ELECTRIC AUTOMOBILE LTD,4,Mahindra
168138,Tamil Nadu,THIRUMANGALAM  UO,MAHINDRA TWO WHEELERS LTD,229,Mahindra
168151,Tamil Nadu,THIRUMANGALAM  UO,OLA ELECTRIC TECHNOLOGIES PVT LTD,122,
168154,Tamil Nadu,THIRUMANGALAM  UO,OPG Mobility and Power Pvt Ltd,4,
168157,Tamil Nadu,THIRUMANGALAM  UO,PREET TRACTORS PVT. LTD.,6,
168160,Tamil Nadu,THIRUMANGALAM  UO,PUR ENERGY PVT LTD,17,
168162,Tamil Nadu,THIRUMANGALAM  UO,RAVI INDUSTRIES,54,
168165,Tamil Nadu,THIRUMANGALAM  UO,REVOLT INTELLICORP PVT LTD,41,
168166,Tamil Nadu,THIRUMANGALAM  UO,RIVER MOBILITY PVT LTD,3,
168177,Tamil Nadu,THIRUMANGALAM  UO,SHRI MODERN TRAILERS,8,
168187,Tamil Nadu,THIRUMANGALAM  UO,SUZUKI MOTORCYCLE INDIA PVT LTD,3805,Maruti
168189,Tamil Nadu,THIRUMANGALAM  UO,TAFE LIMITED,331,
168193,Tamil Nadu,THIRUMANGALAM  UO,TATA PASSENGER ELECTRIC MOBILITY LTD,33,Tata
168202,Tamil Nadu,THIRUMANGALAM  UO,VMP CONCRETE EQUIPMENTS PVT LTD,4,
168205,Tamil Nadu,THIRUMANGALAM  UO,WARDWIZARD INNOVATIONS & MOBILITY LIMITED,5,
168206,Tamil Nadu,THIRUMANGALAM  UO,WIRTGEN INDIA PVT LTD,3,
168215,Tamil Nadu,THIRUPATTUR RTO,ATUL AUTO LTD,18,
168223,Tamil Nadu,THIRUPATTUR RTO,BMW INDIA PVT LTD,20,BMW
168231,Tamil Nadu,THIRUPATTUR RTO,DOOSAN BOBCAT INDIA PVT LTD,5,
168234,Tamil Nadu,THIRUPATTUR RTO,ESCORTS AUTOMOTIVE LTD,8,
168255,Tamil Nadu,THIRUPATTUR RTO,HYUNDAI MOTOR INDIA LTD,1485,Hyundai
168258,Tamil Nadu,THIRUPATTUR RTO,INDIA YAMAHA MOTOR PVT LTD,13780,
168259,Tamil Nadu,THIRUPATTUR RTO,INDO FARM EQUIPMENT LIMITED,6,
168266,Tamil Nadu,THIRUPATTUR RTO,JCB INDIA LTD,72,
168269,Tamil Nadu,THIRUPATTUR RTO,JOHN DEERE INDIA  PVT LTD(TRACTOR DEVISION),144,
